"K K (K (K K)) K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K (K K) (K K)";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K K K (K K K)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K K (K (K K))";"K (K (K K))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u v w x y.x)";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d"
"K (K K K K) K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K K) K) K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K (K K)) K";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K K) (K K)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K (K K K)) K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K (K K))) K";"K (K (K K))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u v w x y.x)";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d"
"K (K (K K)) (K K)";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K) (K K K)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K) (K (K K))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K (K K K K)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (K K) K)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K K (K K))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (K K K))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (K (K K)))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K K K K)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K K) K K)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K (K K) K)";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K K (K K))";"K (K (K K))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u v w x y.x)";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d"
"K (K (K K K) K)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K (K K)) K)";"K (K (K K))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u v w x y.x)";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d"
"K (K (K K) (K K))";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K (K K K))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K (K (K K)))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K K K K))";"K (K (K K))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u v w x y.x)";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d"
"K (K (K (K K) K))";"K (K (K K))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u v w x y.x)";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d"
"K (K (K K (K K)))";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K (K (K K K)))";"K (K (K K))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u v w x y.x)";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d"
"K (K (K (K (K K))))";"K (K (K (K (K K))))";"(\u v.u) ((\u v.u) ((\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))))";"(\u v w x y z u1.z)";"a -> b -> c -> d -> e -> f -> g -> f";"a -> b -> c -> d -> e -> f -> g -> f";"a -> b -> c -> d -> e -> f -> g -> f";"a -> b -> c -> d -> e -> f -> g -> f"
"K K K K K S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K (K K) K K S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K (K K) K S";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K K (K K) S";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K K K (K S)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K K) K S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K (K (K K)) K S";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K) (K K) S";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K) K (K S)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K K K) S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K (K (K K)) S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K (K K) (K S)";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"K K K (K K S)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K K (K (K S))";"K (K (K S))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v w.u w (v w))))";"(\u v w x y z.x z (y z))";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f"
"K (K K K K) S";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K K) K) S";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K (K K)) S";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K K) (K S)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K (K K K)) S";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K (K K))) S";"K (K (K K))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u v w x y.x)";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d"
"K (K (K K)) (K S)";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K) (K K S)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K) (K (K S))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K (K K K S)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (K K) S)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K K (K S))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (K K S))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (K (K S)))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K K K S)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K K) K S)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K (K K) S)";"K (K S)";"(\u v.u) ((\u v.u) (\u v w.u w (v w)))";"(\u v w x y.w y (x y))";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e";"a -> b -> (c -> d -> e) -> (c -> d) -> c -> e"
"K (K K K (K S))";"K (K (K S))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v w.u w (v w))))";"(\u v w x y z.x z (y z))";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f"
"K (K (K K K) S)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K (K K)) S)";"K (K (K K))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u v w x y.x)";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d"
"K (K (K K) (K S))";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K (K K S))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K (K (K S)))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K K K S))";"K (K (K S))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v w.u w (v w))))";"(\u v w x y z.x z (y z))";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f"
"K (K (K (K K) S))";"K (K (K K))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u v w x y.x)";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d"
"K (K (K K (K S)))";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K (K (K K S)))";"K (K (K K))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u v w x y.x)";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d"
"K (K (K (K (K S))))";"K (K (K (K (K S))))";"(\u v.u)
((\u v.u) ((\u v.u) ((\u v.u) ((\u v.u) (\u v w.u w (v w))))))";"(\u v w x y z u1 v1.z v1 (u1 v1))";"a -> b -> c -> d -> e -> (f -> g -> a1) -> (f -> g) -> f -> a1";"a -> b -> c -> d -> e -> (f -> g -> a1) -> (f -> g) -> f -> a1";"a -> b -> c -> d -> e -> (f -> g -> a1) -> (f -> g) -> f -> a1";"a -> b -> c -> d -> e -> (f -> g -> a1) -> (f -> g) -> f -> a1"
"K K K K S K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K) K S K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K (K K) S K";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K K K (K S) K";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K K K (S K)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K K) S K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K K)) S K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K) (K S) K";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K) K (S K)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K K S) K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K (K (K S)) K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K (K K) (S K)";"K (S K)";"(\u v.u) ((\u v w.u w (v w)) (\u v.u))";"(\u v w.w)";"a -> (b -> c) -> b -> b";"a -> b -> c -> c";"a -> (b -> c) -> b -> b";"a -> (b -> c) -> b -> b"
"K K K (K S K)";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K K (K (S K))";"K (K (S K))";"(\u v.u) ((\u v.u) ((\u v w.u w (v w)) (\u v.u)))";"(\u v w x.x)";"a -> b -> (c -> d) -> c -> c";"a -> b -> c -> d -> d";"a -> b -> (c -> d) -> c -> c";"a -> b -> (c -> d) -> c -> c"
"K (K K K S) K";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K (K (K K) S) K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K (K S)) K";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K K) (S K)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K (K K S)) K";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K (K S))) K";"K (K (K S))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v w.u w (v w))))";"(\u v w x y z.x z (y z))";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f"
"K (K (K K)) (S K)";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K) (K S K)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K) (K (S K))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K K (K K S K)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (K S) K)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K K (S K))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (K S K))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K K (K (K (S K)))";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K K S K)";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K (K (K K) S K)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K (K S) K)";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K K (S K))";"K (K (S K))";"(\u v.u) ((\u v.u) ((\u v w.u w (v w)) (\u v.u)))";"(\u v w x.x)";"a -> b -> (c -> d) -> c -> c";"a -> b -> c -> d -> d";"a -> b -> (c -> d) -> c -> c";"a -> b -> (c -> d) -> c -> c"
"K (K (K K S) K)";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K (K S)) K)";"K (K (K S))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v w.u w (v w))))";"(\u v w x y z.x z (y z))";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f"
"K (K (K K) (S K))";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K K (K S K))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K K (K (S K)))";"K K";"(\u v.u) (\u v.u)";"(\u v w.v)";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b";"a -> b -> c -> b"
"K (K (K K S K))";"K (K (K K))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v.u)))";"(\u v w x y.x)";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d";"a -> b -> c -> d -> e -> d"
"K (K (K (K S) K))";"K (K (K S))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v w.u w (v w))))";"(\u v w x y z.x z (y z))";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f"
"K (K (K K (S K)))";"K (K K)";"(\u v.u) ((\u v.u) (\u v.u))";"(\u v w x.w)";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c";"a -> b -> c -> d -> c"
"K (K (K (K S K)))";"K (K (K S))";"(\u v.u) ((\u v.u) ((\u v.u) (\u v w.u w (v w))))";"(\u v w x y z.x z (y z))";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f";"a -> b -> c -> (d -> e -> f) -> (d -> e) -> d -> f"
"K (K (K (K (S K))))";"K (K (K (K (S K))))";"(\u v.u)
((\u v.u) ((\u v.u) ((\u v.u) ((\u v w.u w (v w)) (\u v.u)))))";"(\u v w x y z.z)";"a -> b -> c -> d -> (e -> f) -> e -> e";"a -> b -> c -> d -> e -> f -> f";"a -> b -> c -> d -> (e -> f) -> e -> e";"a -> b -> c -> d -> (e -> f) -> e -> e"
"K K K K S S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K (K K) K S S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K (K K) S S";"S";"(\u v w.u w (v w))";"(\u v w.u w (v w))";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c";"(a -> b -> c) -> (a -> b) -> a -> c"
"K K K (K S) S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
"K K K K (S S)";"K";"(\u v.u)";"(\u v.u)";"a -> b -> a";"a -> b -> a";"a -> b -> a";"a -> b -> a"
"K (K K K) S S";"K S";"(\u v.u) (\u v w.u w (v w))";"(\u v w x.v x (w x))";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d";"a -> (b -> c -> d) -> (b -> c) -> b -> d"
